text,label,language
tu aalsi aadmi insaan ho,1,hi-roman
tu aalsi aadmi insaan hain,1,hi-roman
tu aalsi aadmi insaan aadmi,1,hi-roman
tu aalsi aadmi insaan insaan,1,hi-roman
tu aalsi aadmi insaan yaar,1,hi-roman
tu aalsi aadmi insaan bro,1,hi-roman
tu aalsi aadmi insaan bhai,1,hi-roman
tu aalsi aadmi insaan saale,1,hi-roman
tum aalsi aadmi insaan hai,1,hi-roman
tum aalsi aadmi insaan ho,1,hi-roman
tum aalsi aadmi insaan hain,1,hi-roman
tum aalsi aadmi insaan aadmi,1,hi-roman
tum aalsi aadmi insaan insaan,1,hi-roman
tum aalsi aadmi insaan yaar,1,hi-roman
tum aalsi aadmi insaan bro,1,hi-roman
tum aalsi aadmi insaan bhai,1,hi-roman
tum aalsi aadmi insaan saale,1,hi-roman
abe aalsi aadmi insaan hai,1,hi-roman
abe aalsi aadmi insaan ho,1,hi-roman
abe aalsi aadmi insaan hain,1,hi-roman
abe aalsi aadmi insaan aadmi,1,hi-roman
abe aalsi aadmi insaan insaan,1,hi-roman
abe aalsi aadmi insaan yaar,1,hi-roman
abe aalsi aadmi insaan bro,1,hi-roman
abe aalsi aadmi insaan bhai,1,hi-roman
abe aalsi aadmi insaan saale,1,hi-roman
oye aalsi aadmi insaan hai,1,hi-roman
oye aalsi aadmi insaan ho,1,hi-roman
oye aalsi aadmi insaan hain,1,hi-roman
oye aalsi aadmi insaan aadmi,1,hi-roman
oye aalsi aadmi insaan insaan,1,hi-roman
oye aalsi aadmi insaan yaar,1,hi-roman
oye aalsi aadmi insaan bro,1,hi-roman
oye aalsi aadmi insaan bhai,1,hi-roman
oye aalsi aadmi insaan saale,1,hi-roman
are aalsi aadmi insaan hai,1,hi-roman
are aalsi aadmi insaan ho,1,hi-roman
are aalsi aadmi insaan hain,1,hi-roman
are aalsi aadmi insaan aadmi,1,hi-roman
are aalsi aadmi insaan insaan,1,hi-roman
are aalsi aadmi insaan yaar,1,hi-roman
are aalsi aadmi insaan bro,1,hi-roman
are aalsi aadmi insaan bhai,1,hi-roman
are aalsi aadmi insaan saale,1,hi-roman
sun aalsi aadmi insaan hai,1,hi-roman
sun aalsi aadmi insaan ho,1,hi-roman
sun aalsi aadmi insaan hain,1,hi-roman
sun aalsi aadmi insaan aadmi,1,hi-roman
sun aalsi aadmi insaan insaan,1,hi-roman
sun aalsi aadmi insaan yaar,1,hi-roman
sun aalsi aadmi insaan bro,1,hi-roman
sun aalsi aadmi insaan bhai,1,hi-roman
sun aalsi aadmi insaan saale,1,hi-roman
dekh aalsi aadmi insaan hai,1,hi-roman
dekh aalsi aadmi insaan ho,1,hi-roman
dekh aalsi aadmi insaan hain,1,hi-roman
dekh aalsi aadmi insaan aadmi,1,hi-roman
dekh aalsi aadmi insaan insaan,1,hi-roman
dekh aalsi aadmi insaan yaar,1,hi-roman
dekh aalsi aadmi insaan bro,1,hi-roman
dekh aalsi aadmi insaan bhai,1,hi-roman
dekh aalsi aadmi insaan saale,1,hi-roman
bhai aalsi aadmi insaan hai,1,hi-roman
bhai aalsi aadmi insaan ho,1,hi-roman
bhai aalsi aadmi insaan hain,1,hi-roman
bhai aalsi aadmi insaan aadmi,1,hi-roman
bhai aalsi aadmi insaan insaan,1,hi-roman
bhai aalsi aadmi insaan yaar,1,hi-roman
bhai aalsi aadmi insaan bro,1,hi-roman
bhai aalsi aadmi insaan bhai,1,hi-roman
bhai aalsi aadmi insaan saale,1,hi-roman
saale aalsi aadmi insaan hai,1,hi-roman
saale aalsi aadmi insaan ho,1,hi-roman
saale aalsi aadmi insaan hain,1,hi-roman
saale aalsi aadmi insaan aadmi,1,hi-roman
saale aalsi aadmi insaan insaan,1,hi-roman
saale aalsi aadmi insaan yaar,1,hi-roman
saale aalsi aadmi insaan bro,1,hi-roman
saale aalsi aadmi insaan bhai,1,hi-roman
saale aalsi aadmi insaan saale,1,hi-roman
alsi admi kutte,1,hi-roman
alsi admi kutte hai,1,hi-roman
alsi admi kutte ho,1,hi-roman
alsi admi kutte hain,1,hi-roman
alsi admi kutte aadmi,1,hi-roman
alsi admi kutte insaan,1,hi-roman
alsi admi kutte yaar,1,hi-roman
alsi admi kutte bro,1,hi-roman
alsi admi kutte bhai,1,hi-roman
alsi admi kutte saale,1,hi-roman
tu alsi admi kutte,1,hi-roman
tu alsi admi kutte hai,1,hi-roman
tu alsi admi kutte ho,1,hi-roman
tu alsi admi kutte hain,1,hi-roman
tu alsi admi kutte aadmi,1,hi-roman
tu alsi admi kutte insaan,1,hi-roman
tu alsi admi kutte yaar,1,hi-roman
tu alsi admi kutte bro,1,hi-roman
tu alsi admi kutte bhai,1,hi-roman
tu alsi admi kutte saale,1,hi-roman
tum alsi admi kutte,1,hi-roman
tum alsi admi kutte hai,1,hi-roman
tum alsi admi kutte ho,1,hi-roman
tum alsi admi kutte hain,1,hi-roman
tum alsi admi kutte aadmi,1,hi-roman
tum alsi admi kutte insaan,1,hi-roman
tum alsi admi kutte yaar,1,hi-roman
tum alsi admi kutte bro,1,hi-roman
tum alsi admi kutte bhai,1,hi-roman
tum alsi admi kutte saale,1,hi-roman
abe alsi admi kutte,1,hi-roman
abe alsi admi kutte hai,1,hi-roman
abe alsi admi kutte ho,1,hi-roman
abe alsi admi kutte hain,1,hi-roman
abe alsi admi kutte aadmi,1,hi-roman
abe alsi admi kutte insaan,1,hi-roman
abe alsi admi kutte yaar,1,hi-roman
abe alsi admi kutte bro,1,hi-roman
abe alsi admi kutte bhai,1,hi-roman
abe alsi admi kutte saale,1,hi-roman
oye alsi admi kutte,1,hi-roman
oye alsi admi kutte hai,1,hi-roman
oye alsi admi kutte ho,1,hi-roman
oye alsi admi kutte hain,1,hi-roman
oye alsi admi kutte aadmi,1,hi-roman
oye alsi admi kutte insaan,1,hi-roman
oye alsi admi kutte yaar,1,hi-roman
oye alsi admi kutte bro,1,hi-roman
oye alsi admi kutte bhai,1,hi-roman
oye alsi admi kutte saale,1,hi-roman
are alsi admi kutte,1,hi-roman
are alsi admi kutte hai,1,hi-roman
are alsi admi kutte ho,1,hi-roman
are alsi admi kutte hain,1,hi-roman
are alsi admi kutte aadmi,1,hi-roman
are alsi admi kutte insaan,1,hi-roman
are alsi admi kutte yaar,1,hi-roman
are alsi admi kutte bro,1,hi-roman
are alsi admi kutte bhai,1,hi-roman
are alsi admi kutte saale,1,hi-roman
sun alsi admi kutte,1,hi-roman
sun alsi admi kutte hai,1,hi-roman
sun alsi admi kutte ho,1,hi-roman
sun alsi admi kutte hain,1,hi-roman
sun alsi admi kutte aadmi,1,hi-roman
sun alsi admi kutte insaan,1,hi-roman
sun alsi admi kutte yaar,1,hi-roman
sun alsi admi kutte bro,1,hi-roman
sun alsi admi kutte bhai,1,hi-roman
sun alsi admi kutte saale,1,hi-roman
dekh alsi admi kutte,1,hi-roman
dekh alsi admi kutte hai,1,hi-roman
dekh alsi admi kutte ho,1,hi-roman
dekh alsi admi kutte hain,1,hi-roman
dekh alsi admi kutte aadmi,1,hi-roman
dekh alsi admi kutte insaan,1,hi-roman
dekh alsi admi kutte yaar,1,hi-roman
dekh alsi admi kutte bro,1,hi-roman
dekh alsi admi kutte bhai,1,hi-roman
dekh alsi admi kutte saale,1,hi-roman
bhai alsi admi kutte,1,hi-roman
bhai alsi admi kutte hai,1,hi-roman
bhai alsi admi kutte ho,1,hi-roman
bhai alsi admi kutte hain,1,hi-roman
bhai alsi admi kutte aadmi,1,hi-roman
bhai alsi admi kutte insaan,1,hi-roman
bhai alsi admi kutte yaar,1,hi-roman
bhai alsi admi kutte bro,1,hi-roman
bhai alsi admi kutte bhai,1,hi-roman
bhai alsi admi kutte saale,1,hi-roman
saale alsi admi kutte,1,hi-roman
saale alsi admi kutte hai,1,hi-roman
saale alsi admi kutte ho,1,hi-roman
saale alsi admi kutte hain,1,hi-roman
saale alsi admi kutte aadmi,1,hi-roman
saale alsi admi kutte insaan,1,hi-roman
saale alsi admi kutte yaar,1,hi-roman
saale alsi admi kutte bro,1,hi-roman
saale alsi admi kutte bhai,1,hi-roman
saale alsi admi kutte saale,1,hi-roman
aalsee aadmee kutte,1,hi-roman
aalsee aadmee kutte hai,1,hi-roman
aalsee aadmee kutte ho,1,hi-roman
aalsee aadmee kutte hain,1,hi-roman
aalsee aadmee kutte aadmi,1,hi-roman
aalsee aadmee kutte insaan,1,hi-roman
aalsee aadmee kutte yaar,1,hi-roman
aalsee aadmee kutte bro,1,hi-roman
aalsee aadmee kutte bhai,1,hi-roman
aalsee aadmee kutte saale,1,hi-roman
tu aalsee aadmee kutte,1,hi-roman
tu aalsee aadmee kutte hai,1,hi-roman
tu aalsee aadmee kutte ho,1,hi-roman
tu aalsee aadmee kutte hain,1,hi-roman
tu aalsee aadmee kutte aadmi,1,hi-roman
tu aalsee aadmee kutte insaan,1,hi-roman
tu aalsee aadmee kutte yaar,1,hi-roman
tu aalsee aadmee kutte bro,1,hi-roman
tu aalsee aadmee kutte bhai,1,hi-roman
tu aalsee aadmee kutte saale,1,hi-roman
tum aalsee aadmee kutte,1,hi-roman
tum aalsee aadmee kutte hai,1,hi-roman
tum aalsee aadmee kutte ho,1,hi-roman
tum aalsee aadmee kutte hain,1,hi-roman
tum aalsee aadmee kutte aadmi,1,hi-roman
tum aalsee aadmee kutte insaan,1,hi-roman
tum aalsee aadmee kutte yaar,1,hi-roman
tum aalsee aadmee kutte bro,1,hi-roman
tum aalsee aadmee kutte bhai,1,hi-roman
tum aalsee aadmee kutte saale,1,hi-roman
abe aalsee aadmee kutte,1,hi-roman
abe aalsee aadmee kutte hai,1,hi-roman
abe aalsee aadmee kutte ho,1,hi-roman
abe aalsee aadmee kutte hain,1,hi-roman
abe aalsee aadmee kutte aadmi,1,hi-roman
abe aalsee aadmee kutte insaan,1,hi-roman
abe aalsee aadmee kutte yaar,1,hi-roman
abe aalsee aadmee kutte bro,1,hi-roman
abe aalsee aadmee kutte bhai,1,hi-roman
abe aalsee aadmee kutte saale,1,hi-roman
oye aalsee aadmee kutte,1,hi-roman
oye aalsee aadmee kutte hai,1,hi-roman
oye aalsee aadmee kutte ho,1,hi-roman
oye aalsee aadmee kutte hain,1,hi-roman
oye aalsee aadmee kutte aadmi,1,hi-roman
oye aalsee aadmee kutte insaan,1,hi-roman
oye aalsee aadmee kutte yaar,1,hi-roman
oye aalsee aadmee kutte bro,1,hi-roman
oye aalsee aadmee kutte bhai,1,hi-roman
oye aalsee aadmee kutte saale,1,hi-roman
are aalsee aadmee kutte,1,hi-roman
are aalsee aadmee kutte hai,1,hi-roman
are aalsee aadmee kutte ho,1,hi-roman
are aalsee aadmee kutte hain,1,hi-roman
are aalsee aadmee kutte aadmi,1,hi-roman
are aalsee aadmee kutte insaan,1,hi-roman
are aalsee aadmee kutte yaar,1,hi-roman
are aalsee aadmee kutte bro,1,hi-roman
are aalsee aadmee kutte bhai,1,hi-roman
are aalsee aadmee kutte saale,1,hi-roman
sun aalsee aadmee kutte,1,hi-roman
sun aalsee aadmee kutte hai,1,hi-roman
sun aalsee aadmee kutte ho,1,hi-roman
sun aalsee aadmee kutte hain,1,hi-roman
sun aalsee aadmee kutte aadmi,1,hi-roman
sun aalsee aadmee kutte insaan,1,hi-roman
sun aalsee aadmee kutte yaar,1,hi-roman
sun aalsee aadmee kutte bro,1,hi-roman
sun aalsee aadmee kutte bhai,1,hi-roman
sun aalsee aadmee kutte saale,1,hi-roman
dekh aalsee aadmee kutte,1,hi-roman
dekh aalsee aadmee kutte hai,1,hi-roman
dekh aalsee aadmee kutte ho,1,hi-roman
dekh aalsee aadmee kutte hain,1,hi-roman
dekh aalsee aadmee kutte aadmi,1,hi-roman
dekh aalsee aadmee kutte insaan,1,hi-roman
dekh aalsee aadmee kutte yaar,1,hi-roman
dekh aalsee aadmee kutte bro,1,hi-roman
dekh aalsee aadmee kutte bhai,1,hi-roman
dekh aalsee aadmee kutte saale,1,hi-roman
bhai aalsee aadmee kutte,1,hi-roman
bhai aalsee aadmee kutte hai,1,hi-roman
bhai aalsee aadmee kutte ho,1,hi-roman
bhai aalsee aadmee kutte hain,1,hi-roman
bhai aalsee aadmee kutte aadmi,1,hi-roman
bhai aalsee aadmee kutte insaan,1,hi-roman
bhai aalsee aadmee kutte yaar,1,hi-roman
bhai aalsee aadmee kutte bro,1,hi-roman
bhai aalsee aadmee kutte bhai,1,hi-roman
bhai aalsee aadmee kutte saale,1,hi-roman
saale aalsee aadmee kutte,1,hi-roman
saale aalsee aadmee kutte hai,1,hi-roman
saale aalsee aadmee kutte ho,1,hi-roman
saale aalsee aadmee kutte hain,1,hi-roman
saale aalsee aadmee kutte aadmi,1,hi-roman
saale aalsee aadmee kutte insaan,1,hi-roman
saale aalsee aadmee kutte yaar,1,hi-roman
saale aalsee aadmee kutte bro,1,hi-roman
saale aalsee aadmee kutte bhai,1,hi-roman
saale aalsee aadmee kutte saale,1,hi-roman
aaaalsi aaaadmi kutte,1,hi-roman
aaaalsi aaaadmi kutte hai,1,hi-roman
aaaalsi aaaadmi kutte ho,1,hi-roman
aaaalsi aaaadmi kutte hain,1,hi-roman
aaaalsi aaaadmi kutte aadmi,1,hi-roman
aaaalsi aaaadmi kutte insaan,1,hi-roman
aaaalsi aaaadmi kutte yaar,1,hi-roman
aaaalsi aaaadmi kutte bro,1,hi-roman
aaaalsi aaaadmi kutte bhai,1,hi-roman
aaaalsi aaaadmi kutte saale,1,hi-roman
tu aaaalsi aaaadmi kutte,1,hi-roman
tu aaaalsi aaaadmi kutte hai,1,hi-roman
tu aaaalsi aaaadmi kutte ho,1,hi-roman
tu aaaalsi aaaadmi kutte hain,1,hi-roman
tu aaaalsi aaaadmi kutte aadmi,1,hi-roman
tu aaaalsi aaaadmi kutte insaan,1,hi-roman
tu aaaalsi aaaadmi kutte yaar,1,hi-roman
tu aaaalsi aaaadmi kutte bro,1,hi-roman
tu aaaalsi aaaadmi kutte bhai,1,hi-roman
tu aaaalsi aaaadmi kutte saale,1,hi-roman
tum aaaalsi aaaadmi kutte,1,hi-roman
tum aaaalsi aaaadmi kutte hai,1,hi-roman
tum aaaalsi aaaadmi kutte ho,1,hi-roman
tum aaaalsi aaaadmi kutte hain,1,hi-roman
tum aaaalsi aaaadmi kutte aadmi,1,hi-roman
tum aaaalsi aaaadmi kutte insaan,1,hi-roman
tum aaaalsi aaaadmi kutte yaar,1,hi-roman
tum aaaalsi aaaadmi kutte bro,1,hi-roman
tum aaaalsi aaaadmi kutte bhai,1,hi-roman
tum aaaalsi aaaadmi kutte saale,1,hi-roman
abe aaaalsi aaaadmi kutte,1,hi-roman
abe aaaalsi aaaadmi kutte hai,1,hi-roman
abe aaaalsi aaaadmi kutte ho,1,hi-roman
abe aaaalsi aaaadmi kutte hain,1,hi-roman
abe aaaalsi aaaadmi kutte aadmi,1,hi-roman
abe aaaalsi aaaadmi kutte insaan,1,hi-roman
abe aaaalsi aaaadmi kutte yaar,1,hi-roman
abe aaaalsi aaaadmi kutte bro,1,hi-roman
abe aaaalsi aaaadmi kutte bhai,1,hi-roman
abe aaaalsi aaaadmi kutte saale,1,hi-roman
oye aaaalsi aaaadmi kutte,1,hi-roman
oye aaaalsi aaaadmi kutte hai,1,hi-roman
oye aaaalsi aaaadmi kutte ho,1,hi-roman
oye aaaalsi aaaadmi kutte hain,1,hi-roman
oye aaaalsi aaaadmi kutte aadmi,1,hi-roman
oye aaaalsi aaaadmi kutte insaan,1,hi-roman
oye aaaalsi aaaadmi kutte yaar,1,hi-roman
oye aaaalsi aaaadmi kutte bro,1,hi-roman
oye aaaalsi aaaadmi kutte bhai,1,hi-roman
oye aaaalsi aaaadmi kutte saale,1,hi-roman
are aaaalsi aaaadmi kutte,1,hi-roman
are aaaalsi aaaadmi kutte hai,1,hi-roman
are aaaalsi aaaadmi kutte ho,1,hi-roman
are aaaalsi aaaadmi kutte hain,1,hi-roman
are aaaalsi aaaadmi kutte aadmi,1,hi-roman
are aaaalsi aaaadmi kutte insaan,1,hi-roman
are aaaalsi aaaadmi kutte yaar,1,hi-roman
are aaaalsi aaaadmi kutte bro,1,hi-roman
are aaaalsi aaaadmi kutte bhai,1,hi-roman
are aaaalsi aaaadmi kutte saale,1,hi-roman
sun aaaalsi aaaadmi kutte,1,hi-roman
sun aaaalsi aaaadmi kutte hai,1,hi-roman
sun aaaalsi aaaadmi kutte ho,1,hi-roman
sun aaaalsi aaaadmi kutte hain,1,hi-roman
sun aaaalsi aaaadmi kutte aadmi,1,hi-roman
sun aaaalsi aaaadmi kutte insaan,1,hi-roman
sun aaaalsi aaaadmi kutte yaar,1,hi-roman
sun aaaalsi aaaadmi kutte bro,1,hi-roman
sun aaaalsi aaaadmi kutte bhai,1,hi-roman
sun aaaalsi aaaadmi kutte saale,1,hi-roman
dekh aaaalsi aaaadmi kutte,1,hi-roman
dekh aaaalsi aaaadmi kutte hai,1,hi-roman
dekh aaaalsi aaaadmi kutte ho,1,hi-roman
dekh aaaalsi aaaadmi kutte hain,1,hi-roman
dekh aaaalsi aaaadmi kutte aadmi,1,hi-roman
dekh aaaalsi aaaadmi kutte insaan,1,hi-roman
dekh aaaalsi aaaadmi kutte yaar,1,hi-roman
dekh aaaalsi aaaadmi kutte bro,1,hi-roman
dekh aaaalsi aaaadmi kutte bhai,1,hi-roman
dekh aaaalsi aaaadmi kutte saale,1,hi-roman
bhai aaaalsi aaaadmi kutte,1,hi-roman
bhai aaaalsi aaaadmi kutte hai,1,hi-roman
bhai aaaalsi aaaadmi kutte ho,1,hi-roman
bhai aaaalsi aaaadmi kutte hain,1,hi-roman
bhai aaaalsi aaaadmi kutte aadmi,1,hi-roman
bhai aaaalsi aaaadmi kutte insaan,1,hi-roman
bhai aaaalsi aaaadmi kutte yaar,1,hi-roman
bhai aaaalsi aaaadmi kutte bro,1,hi-roman
bhai aaaalsi aaaadmi kutte bhai,1,hi-roman
bhai aaaalsi aaaadmi kutte saale,1,hi-roman
saale aaaalsi aaaadmi kutte,1,hi-roman
saale aaaalsi aaaadmi kutte hai,1,hi-roman
saale aaaalsi aaaadmi kutte ho,1,hi-roman
saale aaaalsi aaaadmi kutte hain,1,hi-roman
saale aaaalsi aaaadmi kutte aadmi,1,hi-roman
saale aaaalsi aaaadmi kutte insaan,1,hi-roman
saale aaaalsi aaaadmi kutte yaar,1,hi-roman
saale aaaalsi aaaadmi kutte bro,1,hi-roman
saale aaaalsi aaaadmi kutte bhai,1,hi-roman
saale aaaalsi aaaadmi kutte saale,1,hi-roman
aalsi aadmi kutte hai,1,hi-roman
aalsi aadmi kutte ho,1,hi-roman
aalsi aadmi kutte hain,1,hi-roman
aalsi aadmi kutte aadmi,1,hi-roman
aalsi aadmi kutte insaan,1,hi-roman
aalsi aadmi kutte yaar,1,hi-roman
aalsi aadmi kutte bro,1,hi-roman
aalsi aadmi kutte bhai,1,hi-roman
aalsi aadmi kutte saale,1,hi-roman
tu aalsi aadmi kutte hai,1,hi-roman
tu aalsi aadmi kutte ho,1,hi-roman
tu aalsi aadmi kutte hain,1,hi-roman
tu aalsi aadmi kutte aadmi,1,hi-roman
tu aalsi aadmi kutte insaan,1,hi-roman
tu aalsi aadmi kutte yaar,1,hi-roman
tu aalsi aadmi kutte bro,1,hi-roman
tu aalsi aadmi kutte bhai,1,hi-roman
tu aalsi aadmi kutte saale,1,hi-roman
tum aalsi aadmi kutte hai,1,hi-roman
tum aalsi aadmi kutte ho,1,hi-roman
tum aalsi aadmi kutte hain,1,hi-roman
tum aalsi aadmi kutte aadmi,1,hi-roman
tum aalsi aadmi kutte insaan,1,hi-roman
tum aalsi aadmi kutte yaar,1,hi-roman
tum aalsi aadmi kutte bro,1,hi-roman
tum aalsi aadmi kutte bhai,1,hi-roman
tum aalsi aadmi kutte saale,1,hi-roman
abe aalsi aadmi kutte hai,1,hi-roman
abe aalsi aadmi kutte ho,1,hi-roman
abe aalsi aadmi kutte hain,1,hi-roman
abe aalsi aadmi kutte aadmi,1,hi-roman
abe aalsi aadmi kutte insaan,1,hi-roman
abe aalsi aadmi kutte yaar,1,hi-roman
abe aalsi aadmi kutte bro,1,hi-roman
abe aalsi aadmi kutte bhai,1,hi-roman
abe aalsi aadmi kutte saale,1,hi-roman
oye aalsi aadmi kutte hai,1,hi-roman
oye aalsi aadmi kutte ho,1,hi-roman
oye aalsi aadmi kutte hain,1,hi-roman
oye aalsi aadmi kutte aadmi,1,hi-roman
oye aalsi aadmi kutte insaan,1,hi-roman
oye aalsi aadmi kutte yaar,1,hi-roman
oye aalsi aadmi kutte bro,1,hi-roman
oye aalsi aadmi kutte bhai,1,hi-roman
oye aalsi aadmi kutte saale,1,hi-roman
are aalsi aadmi kutte hai,1,hi-roman
are aalsi aadmi kutte ho,1,hi-roman
are aalsi aadmi kutte hain,1,hi-roman
are aalsi aadmi kutte aadmi,1,hi-roman
are aalsi aadmi kutte insaan,1,hi-roman
are aalsi aadmi kutte yaar,1,hi-roman
are aalsi aadmi kutte bro,1,hi-roman
are aalsi aadmi kutte bhai,1,hi-roman
are aalsi aadmi kutte saale,1,hi-roman
sun aalsi aadmi kutte hai,1,hi-roman
sun aalsi aadmi kutte ho,1,hi-roman
sun aalsi aadmi kutte hain,1,hi-roman
sun aalsi aadmi kutte aadmi,1,hi-roman
sun aalsi aadmi kutte insaan,1,hi-roman
sun aalsi aadmi kutte yaar,1,hi-roman
sun aalsi aadmi kutte bro,1,hi-roman
sun aalsi aadmi kutte bhai,1,hi-roman
sun aalsi aadmi kutte saale,1,hi-roman
dekh aalsi aadmi kutte hai,1,hi-roman
dekh aalsi aadmi kutte ho,1,hi-roman
dekh aalsi aadmi kutte hain,1,hi-roman
dekh aalsi aadmi kutte aadmi,1,hi-roman
dekh aalsi aadmi kutte insaan,1,hi-roman
dekh aalsi aadmi kutte yaar,1,hi-roman
dekh aalsi aadmi kutte bro,1,hi-roman
dekh aalsi aadmi kutte bhai,1,hi-roman
dekh aalsi aadmi kutte saale,1,hi-roman
bhai aalsi aadmi kutte,1,hi-roman
bhai aalsi aadmi kutte hai,1,hi-roman
bhai aalsi aadmi kutte ho,1,hi-roman
bhai aalsi aadmi kutte hain,1,hi-roman
bhai aalsi aadmi kutte aadmi,1,hi-roman
bhai aalsi aadmi kutte insaan,1,hi-roman
bhai aalsi aadmi kutte yaar,1,hi-roman
bhai aalsi aadmi kutte bro,1,hi-roman
bhai aalsi aadmi kutte bhai,1,hi-roman
bhai aalsi aadmi kutte saale,1,hi-roman
saale aalsi aadmi kutte,1,hi-roman
saale aalsi aadmi kutte hai,1,hi-roman
saale aalsi aadmi kutte ho,1,hi-roman
saale aalsi aadmi kutte hain,1,hi-roman
saale aalsi aadmi kutte aadmi,1,hi-roman
saale aalsi aadmi kutte insaan,1,hi-roman
saale aalsi aadmi kutte yaar,1,hi-roman
saale aalsi aadmi kutte bro,1,hi-roman
saale aalsi aadmi kutte bhai,1,hi-roman
saale aalsi aadmi kutte saale,1,hi-roman
aalsi aadmi kootte,1,hi-roman
aalsi aadmi kootte hai,1,hi-roman
aalsi aadmi kootte ho,1,hi-roman
aalsi aadmi kootte hain,1,hi-roman
aalsi aadmi kootte aadmi,1,hi-roman
aalsi aadmi kootte insaan,1,hi-roman
aalsi aadmi kootte yaar,1,hi-roman
aalsi aadmi kootte bro,1,hi-roman
aalsi aadmi kootte bhai,1,hi-roman
aalsi aadmi kootte saale,1,hi-roman
tu aalsi aadmi kootte,1,hi-roman
tu aalsi aadmi kootte hai,1,hi-roman
tu aalsi aadmi kootte ho,1,hi-roman
tu aalsi aadmi kootte hain,1,hi-roman
tu aalsi aadmi kootte aadmi,1,hi-roman
tu aalsi aadmi kootte insaan,1,hi-roman
tu aalsi aadmi kootte yaar,1,hi-roman
tu aalsi aadmi kootte bro,1,hi-roman
tu aalsi aadmi kootte bhai,1,hi-roman
tu aalsi aadmi kootte saale,1,hi-roman
tum aalsi aadmi kootte,1,hi-roman
tum aalsi aadmi kootte hai,1,hi-roman
tum aalsi aadmi kootte ho,1,hi-roman
tum aalsi aadmi kootte hain,1,hi-roman
tum aalsi aadmi kootte aadmi,1,hi-roman
tum aalsi aadmi kootte insaan,1,hi-roman
tum aalsi aadmi kootte yaar,1,hi-roman
tum aalsi aadmi kootte bro,1,hi-roman
tum aalsi aadmi kootte bhai,1,hi-roman
tum aalsi aadmi kootte saale,1,hi-roman
abe aalsi aadmi kootte,1,hi-roman
abe aalsi aadmi kootte hai,1,hi-roman
abe aalsi aadmi kootte ho,1,hi-roman
abe aalsi aadmi kootte hain,1,hi-roman
abe aalsi aadmi kootte aadmi,1,hi-roman
abe aalsi aadmi kootte insaan,1,hi-roman
abe aalsi aadmi kootte yaar,1,hi-roman
abe aalsi aadmi kootte bro,1,hi-roman
abe aalsi aadmi kootte bhai,1,hi-roman
abe aalsi aadmi kootte saale,1,hi-roman
oye aalsi aadmi kootte,1,hi-roman
oye aalsi aadmi kootte hai,1,hi-roman
oye aalsi aadmi kootte ho,1,hi-roman
oye aalsi aadmi kootte hain,1,hi-roman
oye aalsi aadmi kootte aadmi,1,hi-roman
oye aalsi aadmi kootte insaan,1,hi-roman
oye aalsi aadmi kootte yaar,1,hi-roman
oye aalsi aadmi kootte bro,1,hi-roman
oye aalsi aadmi kootte bhai,1,hi-roman
oye aalsi aadmi kootte saale,1,hi-roman
are aalsi aadmi kootte,1,hi-roman
are aalsi aadmi kootte hai,1,hi-roman
are aalsi aadmi kootte ho,1,hi-roman
are aalsi aadmi kootte hain,1,hi-roman
are aalsi aadmi kootte aadmi,1,hi-roman
are aalsi aadmi kootte insaan,1,hi-roman
are aalsi aadmi kootte yaar,1,hi-roman
are aalsi aadmi kootte bro,1,hi-roman
are aalsi aadmi kootte bhai,1,hi-roman
are aalsi aadmi kootte saale,1,hi-roman
sun aalsi aadmi kootte,1,hi-roman
sun aalsi aadmi kootte hai,1,hi-roman
sun aalsi aadmi kootte ho,1,hi-roman
sun aalsi aadmi kootte hain,1,hi-roman
sun aalsi aadmi kootte aadmi,1,hi-roman
sun aalsi aadmi kootte insaan,1,hi-roman
sun aalsi aadmi kootte yaar,1,hi-roman
sun aalsi aadmi kootte bro,1,hi-roman
sun aalsi aadmi kootte bhai,1,hi-roman
sun aalsi aadmi kootte saale,1,hi-roman
dekh aalsi aadmi kootte,1,hi-roman
dekh aalsi aadmi kootte hai,1,hi-roman
dekh aalsi aadmi kootte ho,1,hi-roman
dekh aalsi aadmi kootte hain,1,hi-roman
dekh aalsi aadmi kootte aadmi,1,hi-roman
dekh aalsi aadmi kootte insaan,1,hi-roman
dekh aalsi aadmi kootte yaar,1,hi-roman
dekh aalsi aadmi kootte bro,1,hi-roman
dekh aalsi aadmi kootte bhai,1,hi-roman
dekh aalsi aadmi kootte saale,1,hi-roman
bhai aalsi aadmi kootte,1,hi-roman
bhai aalsi aadmi kootte hai,1,hi-roman
bhai aalsi aadmi kootte ho,1,hi-roman
bhai aalsi aadmi kootte hain,1,hi-roman
bhai aalsi aadmi kootte aadmi,1,hi-roman
bhai aalsi aadmi kootte insaan,1,hi-roman
bhai aalsi aadmi kootte yaar,1,hi-roman
bhai aalsi aadmi kootte bro,1,hi-roman
bhai aalsi aadmi kootte bhai,1,hi-roman
bhai aalsi aadmi kootte saale,1,hi-roman
saale aalsi aadmi kootte,1,hi-roman
saale aalsi aadmi kootte hai,1,hi-roman
saale aalsi aadmi kootte ho,1,hi-roman
saale aalsi aadmi kootte hain,1,hi-roman
saale aalsi aadmi kootte aadmi,1,hi-roman
saale aalsi aadmi kootte insaan,1,hi-roman
saale aalsi aadmi kootte yaar,1,hi-roman
saale aalsi aadmi kootte bro,1,hi-roman
saale aalsi aadmi kootte bhai,1,hi-roman
